dataid,local_10min,cleaning_systemC,cooling_systemC,lightning_system,milk_pumpC,vacuum_pumpC,osmoseF,coldroomF,water_pumpF,cooling_system_R,RO1,RO2,vacuum_pump1,vacuum_pump2,lightning_system_R
1,9/6/2022 2:30,5.5269,24.5016,44.7103,4.5603,-2.5028,,,,,,,,,
1,9/6/2022 2:40,5.5265,24.512,25.5534,4.5749,-2.5126,,,,,,,,,
1,9/6/2022 2:50,5.5227,24.5725,55.9441,4.5685,-2.5215,,,,,,,,,
1,9/6/2022 3:00,5.5139,24.5561,34.418,4.5638,-2.4975,,,,,,,,,
1,9/6/2022 3:10,5.5168,24.5344,19.7959,4.5634,-2.4998,,,,,,,,,
1,9/6/2022 3:20,5.5236,24.5615,40.5772,4.5754,-2.5121,,,,,,,,,
1,9/6/2022 3:30,5.5571,24.555,19.7744,4.5771,-2.5053,,,,,,,,,
1,9/6/2022 3:40,5.5785,24.506,46.433,4.5635,-2.5029,,,,,,,,,
1,9/6/2022 3:50,5.5544,24.4559,25.1922,4.5544,-2.5126,,,,,,,,,
1,9/6/2022 4:00,6.7851,23.6734,54.8928,5.0034,-2.5079,,,,,,,,,
1,9/6/2022 4:10,7.6854,21.7618,86.645,21.1466,999.7398,,,,,,,,,
1,9/6/2022 4:20,7.8269,21.7513,86.9858,55.4831,2993.187,,,,,,,,,
1,9/6/2022 4:30,7.818,21.8405,86.7084,62.8577,2991.6934,,,,,,,,,
1,9/6/2022 4:40,7.7025,21.9706,86.7837,33.5956,2988.3138,,,,,,,,,
1,9/6/2022 4:50,7.7778,21.9537,86.612,45.9595,2992.4442,,,,,,,,,
1,9/6/2022 5:00,7.8774,21.8554,86.4326,66.7508,2990.7411,,,,,,,,,
1,9/6/2022 5:10,5.7439,1798.1758,84.2098,31.8355,2993.2697,,,,,,,,,
1,9/6/2022 5:20,4.9639,2688.2249,98.1424,48.7467,2989.6028,,,,,,,,,
1,9/6/2022 5:30,4.9571,2619.1224,83.1612,20.1871,2984.3761,,,,,,,,,
1,9/6/2022 5:40,5.1315,2570.1213,83.2764,50.922,2986.5949,,,,,,,,,
1,9/6/2022 5:50,5.082,2520.5075,83.487,17.7824,2983.6247,,,,,,,,,
1,9/6/2022 6:00,5.0667,2471.0711,83.5185,3.47,2985.8628,,,,,,,,,
1,9/6/2022 6:10,4.467,2405.9684,84.7367,18.2101,2987.0559,,,,,,,,,
1,9/6/2022 6:20,3.2164,2373.4093,86.074,2.6852,1323.1498,,,,,,,,,
1,9/6/2022 6:30,3.1938,2326.5814,69.7469,2.2817,-2.5654,,,,,,,,,
1,9/6/2022 6:40,19.1989,140.504,7.1992,63.3457,-2.5831,,,,,,,,,
1,9/6/2022 6:50,7687.7947,19.1958,5.2005,28.4449,1655.1106,,,,,,,,,
1,9/6/2022 7:00,6332.8565,32.1673,25.8034,88.8962,1532.3881,,,,,,,,,
1,9/6/2022 7:10,21.901,21.1748,21.7394,82.2699,2668.7686,,,,,,,,,
1,9/6/2022 7:20,5.4323,36.6696,4.9018,4.5919,1842.8063,,,,,,,,,
1,9/6/2022 7:30,5.4202,23.1721,3.0097,4.5761,-2.5316,,,,,,,,,
1,9/6/2022 7:40,5.3369,37.3747,20.1038,4.5986,-2.518,,,,,,,,,
1,9/6/2022 7:50,5.466,23.2602,2.9808,4.558,-2.5037,,,,,,,,,
1,9/6/2022 8:00,5.4585,34.9486,12.89,4.5659,-2.5438,,,,,,,,,
1,9/6/2022 8:10,5.5088,25.7262,2.9637,4.5739,-2.5214,,,,,,,,,
1,9/6/2022 8:20,5.5115,23.6222,3.0365,4.5965,-2.5417,,,,,,,,,
1,9/6/2022 8:30,5.5479,37.3541,12.7889,4.5726,-2.5249,,,,,,,,,
1,9/6/2022 8:40,5.5982,23.6902,25.455,4.5881,-2.5223,,,,,,,,,
1,9/6/2022 8:50,5.5627,37.314,8.5618,4.5662,-2.5414,,,,,,,,,
1,9/6/2022 9:00,5.573,23.9082,20.6315,4.6078,-2.5395,,,,,,,,,
1,9/6/2022 9:10,5.5445,38.0208,25.5722,4.5943,-2.528,,,,,,,,,
1,9/6/2022 9:20,5.5137,24.1428,3.0021,4.6098,-2.5438,,,,,,,,,
1,9/6/2022 9:30,5.5051,37.8909,3.4861,4.5948,-2.5252,,,,,,,,,
1,9/6/2022 9:40,5.6256,23.8804,23.1721,4.5947,-2.539,,,,,,,,,
1,9/6/2022 9:50,5.6263,32.7434,7.2692,4.6017,-2.5363,,,,,,,,,
1,9/6/2022 10:00,5.6282,29.2056,14.3319,4.6017,-2.5512,,,,,,,,,
1,9/6/2022 10:10,5.6435,24.0642,2.9917,4.6037,-2.5481,,,,,,,,,
1,9/6/2022 10:20,5.6187,37.889,8.312,4.5945,-2.539,,,,,,,,,
1,9/6/2022 10:30,5.6829,24.1138,10.4259,4.5945,-2.5422,,,,,,,,,
1,9/6/2022 10:40,5.6378,38.1268,2.8249,4.5889,-2.552,,,,,,,,,
1,9/6/2022 10:50,5.71,24.0693,2.9523,4.5977,-2.5411,,,,,,,,,
1,9/6/2022 11:00,5.6722,38.0107,7.9757,4.5799,-2.5326,,,,,,,,,
1,9/6/2022 11:10,5.6988,24.1236,3.0182,4.593,-2.556,,,,,,,,,
1,9/6/2022 11:20,5.6823,37.9319,15.6189,4.587,-2.5386,,,,,,,,,
1,9/6/2022 11:30,5.74,24.0373,8.4193,4.5796,-2.5456,,,,,,,,,
1,9/6/2022 11:40,4.3057,1239.5615,1.2796,3.6642,-2.5475,,,,,,,,,
1,9/6/2022 11:50,5.6782,23.5141,36.3119,4.6128,-2.5742,,,,,,,,,
1,9/6/2022 12:00,5.6857,23.6302,27.8223,4.6059,-2.5446,,,,,,,,,
1,9/6/2022 12:10,5.6425,37.3765,26.9019,4.5766,-2.5432,,,,,,,,,
1,9/6/2022 12:20,5.6821,23.7459,8.1782,4.5873,-2.5621,,,,,,,,,
1,9/6/2022 12:30,5.6291,37.7542,11.3108,4.5881,-2.5637,,,,,,,,,
1,9/6/2022 12:40,5.6857,23.8405,38.1346,4.5885,-2.559,,,,,,,,,
1,9/6/2022 12:50,5.7005,37.157,2.7226,4.5596,-2.5701,,,,,,,,,
1,9/6/2022 13:00,5.7237,23.7977,14.2343,4.5631,-2.5694,,,,,,,,,
1,9/6/2022 13:10,5.6923,37.5413,6.9106,4.5584,-2.5438,,,,,,,,,
1,9/6/2022 13:20,5.7657,23.8246,17.1409,4.56,-2.5442,,,,,,,,,
1,9/6/2022 13:30,5.734,35.2431,2.8436,4.5513,-2.5613,,,,,,,,,
1,9/6/2022 13:40,5.7686,26.3105,3.0407,4.578,-2.5366,,,,,,,,,
1,9/6/2022 13:50,5.7585,24.0371,2.9714,4.6008,-2.5285,,,,,,,,,
1,9/6/2022 14:00,5.7066,37.6257,16.0392,4.5888,-2.5603,,,,,,,,,
1,9/6/2022 14:10,5.7183,24.0633,7.0109,4.594,-2.5647,,,,,,,,,
1,9/6/2022 14:20,5.6757,37.8954,2.7865,4.5776,-2.5429,,,,,,,,,
1,9/6/2022 14:30,5.724,24.0959,8.5488,4.585,-2.5564,,,,,,,,,
1,9/6/2022 14:40,5.9194,37.8439,27.1849,4.5767,-2.5659,,,,,,,,,
1,9/6/2022 14:50,7.8899,21.6661,86.8055,41.8993,-2.5759,,,,,,,,,
1,9/6/2022 15:00,7.2316,639.1827,86.4365,26.5009,2666.8547,,,,,,,,,
1,9/6/2022 15:10,5.288,2410.1933,83.6071,45.2911,2897.9274,,,,,,,,,
1,9/6/2022 15:20,5.3285,2365.1297,83.3754,45.5235,2892.4448,,,,,,,,,
1,9/6/2022 15:30,4.7127,2507.832,83.3757,29.9853,2886.7593,,,,,,,,,
1,9/6/2022 15:40,4.6782,2513.1576,83.3559,32.9567,2886.5131,,,,,,,,,
1,9/6/2022 15:50,4.7872,2506.4516,113.4335,54.3334,2886.5904,,,,,,,,,
1,9/6/2022 16:00,6.1383,1338.6383,90.0166,17.0692,2887.335,,,,,,,,,
1,9/6/2022 16:10,8.0044,19.4942,86.2944,54.8976,2890.8407,,,,,,,,,
1,9/6/2022 16:20,7.157,667.952,94.6354,59.9858,2891.6486,,,,,,,,,
1,9/6/2022 16:30,3.8641,2532.7528,113.5379,23.0203,2890.7571,,,,,,,,,
1,9/6/2022 16:40,3.5566,1864.2949,49.5184,2.785,1074.267,,,,,,,,,
1,9/6/2022 16:50,5.6915,21.9251,12.6651,4.5186,-2.5929,,,,,,,,,
1,9/6/2022 17:00,5.6743,29.4187,39.5774,4.5214,-2.5516,,,,,,,,,
1,9/6/2022 17:10,5.6723,28.9199,31.3569,4.5138,-2.5728,,,,,,,,,
1,9/6/2022 17:20,5.7032,22.8395,47.8069,4.5142,-2.5842,,,,,,,,,
1,9/6/2022 17:30,5.6584,36.6656,25.5657,4.5246,-2.5845,,,,,,,,,
1,9/6/2022 17:40,5.7154,23.1066,29.5193,4.5247,-2.5882,,,,,,,,,
1,9/6/2022 17:50,5.6682,37.1468,36.3909,4.5386,-2.5904,,,,,,,,,
1,9/6/2022 18:00,5.6935,23.3654,24.4935,4.5069,-2.5864,,,,,,,,,
1,9/6/2022 18:10,5.634,37.3045,31.5782,4.5274,-2.5657,,,,,,,,,
1,9/6/2022 18:20,5.6893,23.45,19.5495,4.5082,-2.5773,,,,,,,,,
1,9/6/2022 18:30,5.6626,37.3901,19.4735,4.5155,-2.6023,,,,,,,,,
1,9/6/2022 18:40,5.705,23.5634,26.154,4.5028,-2.5808,,,,,,,,,
1,9/6/2022 18:50,5.6948,28.1903,32.4537,4.534,-2.5638,,,,,,,,,
1,9/6/2022 19:00,5.5889,33.5991,37.1501,4.5576,-2.5793,,,,,,,,,
1,9/6/2022 19:10,5.5933,23.9539,44.6659,4.5626,-2.5654,,,,,,,,,
1,9/6/2022 19:20,5.5622,38.3303,24.7447,4.5759,-2.5563,,,,,,,,,
1,9/6/2022 19:30,5.6323,24.0079,56.4144,4.5618,-2.5591,,,,,,,,,
1,9/6/2022 19:40,5.648,38.0674,60.1326,4.5649,-2.562,,,,,,,,,
1,9/6/2022 19:50,5.6584,24.0658,19.6876,4.584,-2.5565,,,,,,,,,
1,9/6/2022 20:00,5.6062,38.3301,37.7229,4.5627,-2.5659,,,,,,,,,
1,9/6/2022 20:10,5.628,24.1234,46.1944,4.57,-2.5745,,,,,,,,,
1,9/6/2022 20:20,5.6438,37.9126,26.914,4.5528,-2.571,,,,,,,,,
1,9/6/2022 20:30,5.6873,23.9588,63.6322,4.5519,-2.5937,,,,,,,,,
1,9/6/2022 20:40,5.6252,25.4831,44.9199,4.5532,-2.5938,,,,,,,,,
1,9/6/2022 20:50,5.6072,36.513,24.5568,4.5643,-2.592,,,,,,,,,
1,9/6/2022 21:00,5.6726,24.0903,69.4891,4.5764,-2.6085,,,,,,,,,
1,9/6/2022 21:10,5.5816,38.1534,31.2915,4.5626,-2.5849,,,,,,,,,
1,9/6/2022 21:20,5.6281,24.1611,28.252,4.5573,-2.5863,,,,,,,,,
1,9/6/2022 21:30,5.5685,38.3002,20.1966,4.5633,-2.5803,,,,,,,,,
1,9/6/2022 21:40,5.5849,24.2452,48.1687,4.5709,-2.5623,,,,,,,,,
1,9/6/2022 21:50,5.5522,38.3583,55.9859,4.5642,-2.5661,,,,,,,,,
1,9/6/2022 22:00,5.5698,24.2356,33.9962,4.562,-2.5609,,,,,,,,,
1,9/6/2022 22:10,5.523,37.2025,44.5594,4.5664,-2.574,,,,,,,,,
1,9/6/2022 22:20,5.5681,25.4312,45.6144,4.5737,-2.5655,,,,,,,,,
1,9/6/2022 22:30,5.5698,24.3497,39.4511,4.5674,-2.5512,,,,,,,,,
1,9/6/2022 22:40,5.5399,38.3541,23.7621,4.5863,-2.5666,,,,,,,,,
1,9/6/2022 22:50,5.5578,24.3315,24.5021,4.5575,-2.5582,,,,,,,,,
1,9/6/2022 23:00,5.5847,38.0537,41.9923,4.56,-2.5457,,,,,,,,,
1,9/6/2022 23:10,5.6243,24.1998,41.2598,4.5421,-2.573,,,,,,,,,
1,9/6/2022 23:20,5.5653,38.1779,29.8263,4.5431,-2.5584,,,,,,,,,
1,9/6/2022 23:30,5.5379,34.0419,31.9182,4.5518,-2.5497,,,,,,,,,
1,9/6/2022 23:40,5.4978,38.7171,32.3352,4.577,-2.5472,,,,,,,,,
1,9/6/2022 23:50,5.572,24.3923,30.8505,4.5658,-2.5575,,,,,,,,,
1,10/6/2022 0:00,5.5261,34.3478,31.0045,4.56,-2.5694,,,,,,,,,
1,10/6/2022 0:10,5.5777,28.428,72.4017,4.5646,-2.5445,,,,,,,,,
1,10/6/2022 0:20,4.6802,802.1277,40.605,4.0381,-2.5525,,,,,,,,,
1,10/6/2022 0:30,4.9765,590.7133,24.2102,4.1187,-2.57,,,,,,,,,
